,Limit,Sex,Education,Marriage,Age,Pay_sept,Pay_aug,Pay_july,Pay_june,Pay_may,Pay_april,Bill_sept,Bill_aug,Bill_july,Bill_june,Bill_may,Bill_april,Amt_sept,Amt_aug,Amt_july,Amt_june,Amt_may,Amt_april
2971,50000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30145.0,26212.0,17354.0,18157.0,18952.0,14036.0,5000.0,2000.0,1000.0,1000.0,1000.0,1000.0
15563,20000.0,1.0,2.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,20745.0,21431.0,19745.0,19943.0,19235.0,19245.0,1373.0,1386.0,1189.0,570.0,589.0,600.0
9202,260000.0,2.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,256359.0,208852.0,192782.0,189886.0,196398.0,194568.0,10027.0,10107.0,20000.0,10000.0,10000.0,10000.0
6830,130000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,84133.0,84458.0,62441.0,48175.0,29874.0,15525.0,2758.0,2741.0,2175.0,1874.0,1525.0,0.0
40570,10000.0,1.0,1.2955174395909568,2.0,25.773104637545742,1.4089651208180862,0.0,0.0,0.0,0.0,2.0,7717.421144093799,8416.141121101247,9465.043715999118,9424.51079530198,10088.907581449817,9518.726621296426,1440.3054772026267,1750.2877635456414,834.1649175742945,1413.1178727602587,0.0,822.3940188058349
13425,180000.0,1.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,914.0,907.0,900.0,923.0,922.0,900.0,907.0,900.0,923.0,922.0,900.0,946.0
3084,210000.0,2.0,3.0,1.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,10798.0
10324,220000.0,1.0,3.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,-1.0,192815.0,208365.0,88004.0,31237.0,15980.0,529.0,20000.0,5003.0,3047.0,5000.0,1000.0,81000.0
29822,100000.0,1.0,2.0,1.0,46.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,60799.0,10095.0,1494.0,2200.0,0.0,0.0,2036.0,1504.0,2506.0,0.0,0.0,0.0
2727,200000.0,1.0,2.0,2.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,25334.0,26203.0,25652.0,25162.0,24995.0,23901.0,2204.0,1004.0,1004.0,1013.0,2018.0,4.0
36337,129434.52078814693,1.943452078814692,2.0565479211853077,1.0,36.77380831525877,1.0,2.0,2.0,2.0,0.11309584237061587,0.11309584237061587,67523.95488671448,66076.61947302891,70479.65112131351,68931.3126459325,70389.24415578434,71712.14004199176,169.6437635559238,6096.427483732891,152.67938720033143,2694.3452078814694,2611.3095842370617,2641.6658206811376
2255,30000.0,2.0,2.0,2.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,27954.0,27226.0,28427.0,28752.0,28447.0,24552.0,0.0,2000.0,1000.0,1100.0,1500.0,1000.0
11878,120000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,67519.0,110908.0,46025.0,43887.0,36207.0,24612.0,3000.0,2100.0,2700.0,2000.0,1127.0,2202.0
4006,10000.0,1.0,3.0,2.0,46.0,2.0,2.0,3.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
17172,90000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,85822.0,83206.0,74030.0,70198.0,71330.0,65479.0,3327.0,3471.0,3199.0,2964.0,2718.0,2087.0
24717,30000.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,2.0,10305.0,11327.0,12354.0,13840.0,13320.0,14501.0,1500.0,1514.0,2000.0,0.0,1400.0,0.0
10232,50000.0,1.0,2.0,2.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,21679.0,18566.0,19918.0,19584.0,18508.0,20047.0,0.0,2000.0,1500.0,1000.0,2000.0,676.0
44806,80000.0,1.0,2.0,1.563849733480764,46.46760639646166,2.0,2.0,2.0,0.8723005330384721,0.8723005330384721,0.8723005330384721,48625.38872324246,49692.0605516544,49474.915074032106,50639.2976867747,51691.46857771304,52669.23053896214,2156.3849733480765,872.300533038472,2281.924866740382,2281.924866740382,1969.1549200442291,1563.849733480764
26889,130000.0,1.0,2.0,2.0,33.0,2.0,2.0,3.0,2.0,0.0,0.0,20091.0,21459.0,20832.0,21386.0,22227.0,23466.0,2000.0,0.0,1200.0,1200.0,1600.0,1500.0
38692,30000.0,1.0,3.0,1.0,54.23102570864195,1.7436752362139845,2.0,5.718376181069923,4.949401889711876,5.205726653497891,5.205726653497891,2805.6322715851966,2427.553245000824,1781.1021907324928,2272.9894124378566,2462.4134128757223,2421.1451259061737,0.0,0.0,491.8872217053638,512.649527572031,281.95724016461713,51.521277520989116
15188,460000.0,2.0,1.0,1.0,34.0,-1.0,0.0,0.0,0.0,0.0,0.0,11689.0,12911.0,15418.0,22465.0,25546.0,36452.0,2000.0,3000.0,8000.0,4000.0,16000.0,6000.0
5360,20000.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14554.0,15273.0,16616.0,16643.0,17372.0,18070.0,1260.0,1600.0,600.0,1000.0,1000.0,1000.0
29184,120000.0,1.0,1.0,2.0,34.0,-1.0,-1.0,2.0,-1.0,-1.0,-2.0,646.0,1278.0,639.0,621.0,-18.0,-18.0,1271.0,0.0,621.0,0.0,0.0,0.0
9823,50000.0,2.0,3.0,1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0
34700,70000.0,2.0,2.375956269583125,1.6240437304168749,36.01530031333,1.2480874608337498,1.2480874608337498,1.2480874608337498,0.7519125391662502,0.7519125391662502,2.0,13141.726818208937,14155.464529027771,14499.442637156453,14768.8579561338,15963.867790145021,15564.018609423765,1530.8196786875938,751.9125391662503,811.2568495419373,1437.5956269583126,0.0,1099.2349843335
15693,360000.0,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,109997.0,205119.0,209680.0,213527.0,174907.0,126309.0,100000.0,8270.0,8423.0,6753.0,5139.0,5000.0
11796,290000.0,1.0,2.0,1.0,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,167.0,616.0,640.0,526.0,336.0,527.0,619.0,643.0,528.0,337.0,529.0,696.0
1659,20000.0,2.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,-1.0,-1.0,14562.0,5991.0,6870.0,0.0,2734.0,0.0,1121.0,1000.0,0.0,1367.0,0.0,0.0
746,50000.0,2.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10821.0,11877.0,13656.0,14949.0,16567.0,16826.0,1221.0,2000.0,1500.0,2000.0,2000.0,4000.0
8431,240000.0,1.0,2.0,1.0,44.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,5428.0,9054.0,13158.0,6507.0,2955.0,1092.0,9064.0,13158.0,6860.0,2295.0,1092.0,2076.0
21585,130000.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,14518.0,15000.0,0.0,1207.0,0.0,0.0,1150.0,0.0,1207.0,0.0,0.0,0.0
39656,20000.0,1.0,2.0,1.8145034814951626,33.74198607401935,0.0,0.0,-0.18549651850483728,-0.18549651850483728,-0.37099303700967456,-1.0,10107.570103065735,11006.499969050079,13292.038392267776,9693.40593327393,7604.204503238839,10651.49601736366,2000.0,5227.6394219841695,0.0,0.0,10651.49601736366,1629.0069629903255
20075,250000.0,2.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,41075.0,31898.0,103675.0,91487.0,83374.0,67445.0,5000.0,94000.0,3000.0,7000.0,20006.0,30034.0
7181,240000.0,1.0,1.0,2.0,34.0,0.0,-1.0,2.0,-1.0,0.0,0.0,18825.0,12675.0,2880.0,13267.0,10036.0,24731.0,12880.0,0.0,13267.0,2000.0,15000.0,0.0
10714,30000.0,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,7979.0,9046.0,10279.0,10610.0,10339.0,8710.0,1200.0,1423.0,754.0,0.0,1000.0,3000.0
45828,98973.39878750448,2.0,2.0,1.8973398787504485,28.97714351623699,2.0,2.0,0.20532024249910275,0.0,0.0,0.0,88144.06923033255,85952.57684565322,88126.60047835973,83246.41452159868,39018.305032901226,38950.8043825417,92.39410912459624,3676.368284134837,2414.037059175957,3808.503230754154,1498.7503828504994,680.9103782368405
19661,120000.0,2.0,2.0,2.0,39.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2753.0,0.0,390.0,390.0,780.0,1206.0,0.0,780.0,0.0,780.0,1206.0,0.0
3277,130000.0,2.0,1.0,2.0,33.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13732,500000.0,2.0,1.0,1.0,32.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,185419.0,10573.0,0.0,282562.0,288459.0,293233.0,10573.0,0.0,282562.0,11000.0,9572.0,8928.0
37100,50000.0,1.2874915787011325,2.7125084212988675,2.0,23.0,1.4250168425977352,0.0,0.0,0.5749831574022648,0.0,0.0,13073.936043071439,12210.887626275626,11779.284123059155,10678.518167534137,9354.338603190152,8697.02223222901,1511.8873568379192,1812.790837626832,213.7525263896603,437.9018190005554,643.7457893505662,371.5675724143988
16792,30000.0,1.0,2.0,2.0,34.0,2.0,0.0,0.0,4.0,3.0,2.0,18402.0,19785.0,24633.0,23961.0,23289.0,22779.0,2000.0,5500.0,0.0,0.0,0.0,3400.0
40670,220621.67621444992,2.0,2.0,1.0,52.222904731937604,0.031083810722495997,0.062167621444991994,0.062167621444991994,0.062167621444991994,0.0,0.0,207677.20072519037,211919.73966356338,214678.6981489454,173859.3428259276,176819.24054770323,169614.55913771948,7911.20068545082,7048.304529952792,5845.471369911182,6217.781217920854,6106.533371965632,6094.991466604384
42189,40000.0,2.0,3.0,1.0,43.48998427181176,1.2326656181207838,-0.3020031456376483,3.1633280906039194,3.1633280906039194,3.1633280906039194,0.093990563087055,150.94292671201765,2600.2742736704754,3528.748875744327,1700.191043726155,558.3974834898813,558.3974834898813,2595.892213897388,1534.6687637584323,0.0,0.0,0.0,330.72111858994214
33093,54385.53616309708,1.561446383690292,3.0,1.438553616309708,38.98314213904467,1.1228927673805844,0.0,0.0,1.1228927673805844,1.1228927673805844,0.0,25977.0261348794,26106.1238412489,26574.12847975812,23032.79870259442,20905.111919573003,20138.747381317142,1496.2746135159784,1910.8778549270332,724.3567081818798,336.80917732585556,936.7564091041143,321.70877785453746
25513,50000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,48338.0,48283.0,40989.0,26695.0,18884.0,20131.0,3008.0,2024.0,3000.0,1000.0,5000.0,1500.0
27296,10000.0,1.0,3.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.0,10443.0,7329.0,8343.0,8508.0,8686.0,1117.0,1125.0,2139.0,304.0,315.0,345.0
25727,320000.0,2.0,2.0,2.0,26.0,1.0,3.0,2.0,2.0,2.0,0.0,303926.0,305625.0,299382.0,316898.0,310361.0,312581.0,8100.0,0.0,24100.0,0.0,11700.0,12000.0
33737,50000.0,1.0,1.1126830457555068,2.0,26.33804913726652,-0.8873169542444932,1.7746339084889864,1.7746339084889864,-1.1126830457555068,-0.2253660915110136,-1.1126830457555068,5291.452725828649,5081.247462132629,-867.7959812511143,867.7959812511143,578.5306541674096,555.4604133570527,281.707614388767,0.0,1735.5919625022286,0.0,555.4604133570527,0.0
46441,20000.0,1.1984738623706557,1.0,2.0,26.580160210818526,-0.8015261376293442,-0.8015261376293442,-0.8015261376293442,-1.0,-1.8015261376293443,-2.0,9909.273717156055,396.9477247413115,601.1446032220082,396.9477247413115,0.0,0.0,198.47386237065575,601.1446032220082,396.9477247413115,0.0,0.0,0.0
1332,160000.0,2.0,2.0,1.0,38.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,70000.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,63903.0,65248.0,62958.0,64209.0,59482.0,60883.0,3000.0,2190.0,2201.0,2181.0,2413.0,1952.0
38993,200000.0,1.338195649317583,2.0,1.661804350682417,34.27984785750659,0.33819564931758295,1.0145869479527487,0.6763912986351659,0.6763912986351659,0.6763912986351659,0.6763912986351659,179086.7207396899,180975.00125460277,183719.19598284527,177278.26655526634,181363.9946083072,178686.97496319414,6119.246243097878,7048.973521950499,5208.4002398706225,9149.16311251988,4479.0918454185985,6005.429520899369
31577,50000.0,1.6941434149596486,3.0,1.3058565850403514,43.94143414959649,2.0,0.6117131700807028,0.6117131700807028,0.917569755121054,0.6117131700807028,0.6117131700807028,46463.52294070329,47107.45376638423,48534.43152077933,48805.88067802762,49289.540119986654,50454.40973236003,1763.5577564556133,2761.246833549045,1694.1434149596485,1816.4860489757891,2074.6201313671672,1252.234720587206
29823,220000.0,1.0,1.0,1.0,42.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,50000.0,2.0,3.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,38031.0,31677.0,27240.0,31505.0,25979.0,25925.0,2000.0,2000.0,5000.0,2000.0,21000.0,0.0
44914,80000.0,1.9496474712140464,2.0,2.8992949424280927,58.748237356070234,0.0,0.0,0.0,0.0,0.0,0.0,80870.64347721904,79098.313098659,78676.0915963999,80646.43701352568,50390.38266700188,50043.09565147936,2797.992949424281,3288.6706810231603,3670.493540300335,1577.1641602390437,1634.3152178254013,1717.0262663898234
21144,60000.0,1.0,3.0,1.0,36.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8562,10000.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4695.0,5719.0,6733.0,7616.0,7779.0,8646.0,1103.0,1117.0,1000.0,286.0,1000.0,200.0
24628,140000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,-2.0,-2.0,132629.0,55185.0,56000.0,0.0,0.0,0.0,5000.0,2000.0,0.0,0.0,0.0,0.0
34940,220000.0,1.1659050443006893,2.8340949556993107,1.0,31.824955487307584,1.5022848670979316,-0.5022848670979317,-0.5022848670979317,-1.0,-0.5022848670979317,-1.0,758.4323442409104,433.13531151817926,53.91913939772406,808.2038575311173,78.80489604282748,704.5132048431863,379.2161721204552,0.0,808.2038575311173,0.0,704.5132048431863,379.2161721204552
17405,140000.0,2.0,2.0,1.0,47.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30566,494957.3993771288,1.0,1.0,1.0,47.98295975085153,1.6638266251419211,1.6638266251419211,1.6638266251419211,1.6638266251419211,1.6638266251419211,1.6638266251419211,63947.1480945536,68032.74013125303,70068.98241019934,97808.63253484824,99575.56411426431,74807.50030549863,5721.590550516119,3668.938699886463,29817.558632553526,3467.7852511150168,2862.829684037625,2919.557783142898
11045,100000.0,2.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,90828.0,83479.0,73749.0,68512.0,72518.0,65890.0,3523.0,3025.0,2344.0,5000.0,3000.0,2000.0
885,70000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,49605.0,51804.0,53041.0,55150.0,57098.0,59141.0,3000.0,2700.0,3000.0,3000.0,3000.0,4700.0
22155,270000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,25628.0,27880.0,35387.0,34524.0,36630.0,38871.0,3000.0,8000.0,0.0,3000.0,3000.0,2000.0
38103,130000.0,1.2782449967740088,2.0,2.0,26.0,2.0,1.4435100064519824,1.4435100064519824,0.0,0.0,0.0,135348.38411651412,135840.59970882157,131501.77605841102,131828.61633569121,101287.5764367206,101674.5556407267,6721.7550032259915,1446.8739832248457,5095.993415429057,4582.632504838986,4616.578394445416,4699.49540348407
42886,310000.0,1.5544850512507828,1.5544850512507828,1.0,43.0,0.5544850512507828,1.1089701025015657,1.1089701025015657,1.1089701025015657,2.0,1.1089701025015657,259535.95650096372,264062.29337568243,263175.7501702673,282464.45613910485,283621.97675112885,272139.6382057236,10168.272423123826,5034.318920866154,24384.312610641045,5575.591043971524,4446.239188517187,9661.887375711414
11039,110000.0,2.0,2.0,1.0,48.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27024,100000.0,1.0,2.0,2.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,92590.0,93354.0,69674.0,71097.0,72913.0,74738.0,3251.0,2600.0,2582.0,3000.0,3000.0,3000.0
35796,73504.87822619913,1.3504878226199128,2.350487822619913,1.3504878226199128,26.35048782261991,0.0,0.0,0.0,0.0,0.0,0.0,62421.113433534265,26133.043123201252,26456.59998545167,24046.225893015027,23848.516649844823,23493.712523356506,1824.7560886900437,1607.6946448624274,2404.1707015461484,987.0097564523983,848.1012141009267,961.6787815345749
16009,140000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,106526.0,85019.0,82784.0,81458.0,86227.0,84646.0,4000.0,3000.0,4000.0,7000.0,0.0,4000.0
42234,90000.0,2.0,2.9911846773349904,2.995592338667495,50.88099314402237,0.008815322665009395,0.008815322665009395,0.008815322665009395,0.008815322665009395,1.9911846773349906,0.0,11327.209221891038,12345.36853150299,13343.904743499625,14270.314116881069,13894.862918057717,14176.524606380071,1206.6579144650043,1224.4335681780212,1148.6699645225408,3.0853629327532417,512.1597540529274,538.1127924642014
27416,150000.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,-2.0,142326.0,145231.0,150145.0,150500.0,0.0,0.0,4500.0,6114.0,3500.0,0.0,0.0,0.0
25912,80000.0,2.0,3.0,1.0,48.0,2.0,2.0,2.0,2.0,0.0,0.0,66321.0,63695.0,33283.0,22442.0,15553.0,5593.0,0.0,6056.0,652.0,517.0,0.0,27.0
9797,370000.0,2.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,206161.0,203907.0,178625.0,164483.0,157497.0,141493.0,10000.0,7014.0,6000.0,6000.0,6000.0,4000.0
28043,180000.0,2.0,4.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,117328.0,115140.0,73730.0,64600.0,2500.0,0.0,4117.0,3504.0,3000.0,0.0,0.0,0.0
46196,30000.0,1.0,1.890162356407589,2.0,24.65902586155447,1.0,2.0,2.0,2.0,1.7803247128151778,1.7803247128151778,21810.84622986722,22669.879638057602,23475.526265802626,22800.416428159035,24302.693396643306,23897.127985625837,1513.2760058929011,1431.8051723108933,0.0,1879.1785920483478,109.83764359241115,1913.0200474824787
40449,20000.0,1.630624058705602,2.0,1.369375941294398,28.432511295532777,2.891872176116806,3.3693759412943978,2.3693759412943978,2.3693759412943978,2.0,2.3693759412943978,16182.579066235958,15637.425945942428,16058.82003012142,15505.297533886598,16642.22350338087,16175.943382895184,0.0,969.375941294398,0.0,1500.0,0.0,1261.248117411204
30776,30000.0,2.0,3.0,1.924428752157473,35.924428752157475,2.0,2.0,2.0,2.0,2.0,2.0,25486.196882345484,26766.193351580918,26043.722350315813,27454.341043356828,26863.66264749733,28718.99833467371,1984.8857504314947,0.0,2147.6766905108097,0.0,2314.351515583341,0.0
41241,224377.0000593575,1.5622999940642512,1.4377000059357488,1.4377000059357488,47.306699827863284,1.1245999881285025,1.1245999881285025,1.1245999881285025,1.1245999881285025,1.1245999881285025,0.0,17056.53847331881,18748.92207728389,19434.708995073328,21453.55589980412,23684.42053659389,24371.244225796763,3531.9500207751207,1313.1000178072463,2875.4000118714976,3501.60004748599,2875.4000118714976,3313.1000178072463
26548,90000.0,2.0,3.0,1.0,53.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,827.0,0.0,2469.0,827.0,0.0,1654.0,0.0,2469.0,827.0,0.0,1654.0,827.0
32974,20000.0,1.3166673543054022,2.0,1.0,58.933322331113565,-0.3666652913891959,-1.3166673543054022,-1.3166673543054022,-1.3166673543054022,-1.3166673543054022,-1.0,360.7996369267477,0.0,180.39981846337386,180.39981846337386,174.24982465212247,929.7505466727946,0.0,180.39981846337386,180.39981846337386,174.24982465212247,935.900540484046,294.50063950402387
8146,250000.0,2.0,1.0,2.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,661.0,661.0,268.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0
12665,200000.0,2.0,2.0,1.0,39.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,12888.0,2075.0,0.0,0.0,0.0,12888.0,2075.0,0.0,0.0,5051.0
10420,50000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,-1.0,-1.0,33109.0,32856.0,27438.0,4786.0,768.0,-579.0,1660.0,1600.0,624.0,768.0,173.0,30267.0
22833,170000.0,2.0,2.0,1.0,39.0,0.0,0.0,-1.0,0.0,0.0,0.0,100849.0,100000.0,10274.0,16446.0,16578.0,20487.0,2000.0,10274.0,6446.0,332.0,10487.0,5000.0
30558,70000.0,2.0,2.7689678431033737,1.7689678431033737,38.161996863795416,2.0,0.4620643137932525,0.4620643137932525,0.0,0.0,0.0,68701.446414195,70033.20656799861,70293.13676712601,67223.99330053998,30911.65289111409,31159.903082508965,3951.778638541622,2316.900111270465,2356.784034541449,1203.2344501965529,1300.2310321568966,1375.3164831483002
23729,50000.0,2.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,11463.0,12763.0,14149.0,15162.0,15463.0,15788.0,1500.0,1600.0,1252.0,553.0,574.0,747.0
6694,50000.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6716.0,7737.0,8741.0,8911.0,8943.0,9140.0,1290.0,1294.0,464.0,324.0,345.0,500.0
15103,420000.0,1.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,168182.0,163177.0,149406.0,136292.0,128344.0,120582.0,15000.0,6000.0,5000.0,10000.0,10000.0,10000.0
16455,100000.0,2.0,2.0,1.0,52.0,2.0,2.0,2.0,2.0,0.0,0.0,94935.0,98462.0,100978.0,96606.0,92062.0,90228.0,6018.0,5000.0,0.0,6040.0,4000.0,15000.0
38894,152746.348471563,2.0,1.2746348471562978,1.7253651528437022,26.647809082937787,3.0,2.725365152843702,2.0,1.4507303056874041,1.4507303056874041,2.0,152564.02280312957,151068.95328439822,145177.79038230274,142573.25078616085,144705.25591826564,141236.5266661082,6424.727432346583,5146.523760874428,5107.755606990591,7867.835820911386,3844.4353100716207,5390.1460611374805
2475,30000.0,2.0,3.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,26769.0,27138.0,28122.0,29139.0,28534.0,30360.0,1500.0,1447.0,3000.0,0.0,2300.0,0.0
14196,450000.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,14237.0,17907.0,14127.0,15988.0,19747.0,13986.0,5016.0,1139.0,2000.0,3938.0,1000.0,0.0
5764,80000.0,2.0,3.0,2.0,22.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,37990.0,39400.0,15674.0,-1.0,-1.0,-1.0,2400.0,15674.0,0.0,0.0,0.0,0.0
17927,10000.0,1.0,2.0,1.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,6696.0,9080.0,8794.0,9604.0,9604.0,9800.0,2668.0,0.0,1192.0,0.0,196.0,0.0
6973,50000.0,1.0,2.0,2.0,24.0,1.0,3.0,3.0,2.0,2.0,0.0,53890.0,54084.0,52026.0,51899.0,50836.0,47828.0,2200.0,0.0,1800.0,105.0,2300.0,1600.0
24362,40000.0,1.0,2.0,3.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,20774.0,21778.0,22807.0,24993.0,24292.0,24800.0,1355.0,1384.0,2570.0,0.0,899.0,2006.0
15922,80000.0,2.0,2.0,1.0,29.0,2.0,2.0,2.0,2.0,0.0,0.0,82074.0,79440.0,102872.0,49043.0,23962.0,23283.0,0.0,4300.0,0.0,1000.0,5000.0,1000.0
2101,140000.0,2.0,1.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,56528.0,57973.0,58679.0,59379.0,60636.0,61656.0,2800.0,2100.0,2100.0,2200.0,2000.0,2400.0
16459,80000.0,2.0,2.0,1.0,57.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,82150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38455,40000.0,2.0,2.0,2.0,25.0,1.5635147803502487,0.0,0.0,0.0,1.5635147803502487,1.5635147803502487,25826.55110305135,26799.062083618286,27830.446515840755,29259.233997879193,29771.478507595726,30545.791306795043,1695.439347543781,1712.6380101276338,2134.005243432026,1100.0,1378.1757390175123,261.89113178985076
11405,400000.0,1.0,2.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7011.0,9639.0,8102.0,8585.0,12633.0,20338.0,10000.0,8501.0,9003.0,13000.0,20500.0,11000.0
36907,500000.0,1.9256734939291973,2.8513469878583946,1.0,48.33106144536278,-1.0743265060708027,-1.0743265060708027,-1.0743265060708027,1.7026939757167896,-1.0743265060708027,-0.1486530121416052,757.1524929980296,420.15611447301086,6643.781759571399,915.6909304470519,1184.2209725356252,366.56670359596217,420.15611447301086,6643.781759571399,551.5770015514263,1184.2209725356252,0.0,5421.669653943309
36520,120000.0,1.0,1.0,2.0,27.19883039492103,0.6290726878909876,-1.0,-0.4569757707030041,-0.4569757707030041,-1.543024229296996,-1.0,1323.6023392101579,1743.3600684567357,1944.2790332966242,874.5622402278104,1880.9122722135648,6363.532150562899,1743.3600684567357,1236.7184625226387,874.5622402278104,1880.9122722135648,6363.532150562899,3244.527971991329
44005,210000.0,1.1795196005429762,1.1795196005429762,1.8204803994570238,42.615676404886784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,337.4892544347505,337.4892544347505,337.4892544347505,337.4892544347505,337.4892544347505,294.40455030443616,337.4892544347505,337.4892544347505,337.4892544347505,337.4892544347505,294.40455030443616,407.5018986465112
37179,276796.42464071326,2.0,1.0,1.3203575359286748,33.35928492814265,-0.03892739221397612,0.6407150718573493,0.6407150718573493,0.0,0.0,0.0,10826.674785064613,12800.137508572832,11301.617008277197,11771.261155948634,9459.43117891563,13044.411942718676,6366.760995247435,2038.927392213976,640.7150718573494,724.3110949381223,3718.5698562853013,320.3575359286747
31039,30000.0,2.0,2.0,1.0,25.0,0.6710460741872168,0.6710460741872168,0.6710460741872168,2.0,2.0,2.0,29508.22076756644,27408.922167388173,30678.83876238861,29883.55579224176,31222.79585918852,30477.83627057975,1328.9539258127832,4047.1929960360017,0.0,2693.6836859349773,0.0,1359.0803244206845
4243,80000.0,1.0,3.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,58592.0,52465.0,16937.0,15159.0,12195.0,0.0,2912.0,3000.0,3000.0,3000.0,0.0,0.0
